BAG_pand_i	BAG_pand_b	Q_c_kWh 	Elec_kWh	Pec_4_cooling	COP	Q_v_kWh	Delta_T	H	Volume_m3	ACH_hr	Q_all_kWh	Q_all_GJ	BAG_pand_o	Meest_voor	Hoofdfun_1	Gebruiksop	LNG	LAT
3.631E+14	1894	17361.24141	28935.40234	0.12	4	39580.02185	8.698778498	3.3525	556.515	3	56941.26326	204.9885477	166	A	D	49	4.883065	52.384186
3.631E+14	1824	17361.24141	28935.40234	0.12	4	39580.02185	8.698778498	3.3525	556.515	3	56941.26326	204.9885477	166	A+	D	166	4.892699	52.367196
3.631E+14	1999	17465.8272	29109.712	0.12	4	39818.45572	8.698778498	3.3525	559.8675	3	57284.28292	206.2234185	167	A	D	57	4.883385	52.378013
3.631E+14	1890	17779.58457	29632.64095	0.12	4	40533.75732	8.698778498	3.3525	569.925	3	58313.34189	209.9280308	170	A	D	62	4.882304	52.37365
3.631E+14	1775	17988.75616	29981.26026	0.12	4	41010.62505	8.698778498	3.3525	576.63	3	58999.38121	212.3977723	172	A	D	57	4.881184	52.375308
3.631E+14	1742	18093.34195	30155.56991	0.12	4	41249.05892	8.698778498	3.3525	579.9825	3	59342.40086	213.6326431	173	A	D	52	4.89532	52.371772
3.631E+14	1726	18093.34195	30155.56991	0.12	4	41249.05892	8.698778498	3.3525	579.9825	3	59342.40086	213.6326431	173	A	D	173	4.885099	52.36542
3.631E+14	1806	18197.92774	30329.87957	0.12	4	41487.49278	8.698778498	3.3525	583.335	3	59685.42052	214.8675139	174	A	D	89	4.893411	52.379781
3.631E+14	2003	18407.09932	30678.49887	0.12	4	41964.36052	8.698778498	3.3525	590.04	3	60371.45984	217.3372554	176	A	D	55	4.896483	52.372864
3.631E+14	1818	18616.27091	31027.11818	0.12	4	42441.22825	8.698778498	3.3525	596.745	3	61057.49916	219.806997	178	A	D	67	4.89414	52.374958
3.631E+14	1994	18930.02828	31550.04713	0.12	4	43156.52985	8.698778498	3.3525	606.8025	3	62086.55813	223.5116093	181	A	D	60	4.898544	52.375084
3.631E+14	1929	18930.02828	31550.04713	0.12	4	43156.52985	8.698778498	3.3525	606.8025	3	62086.55813	223.5116093	181	A	D	65	4.884001	52.370323
3.631E+14	1901	16867.7703	19844.43564	0.17	4	58444.60246	10.6987785	3.050880626	668.1428571	3	75312.37275	271.1245419	219	C	K	16	4.881277	52.376108
3.631E+14	1005	19139.19986	31898.66644	0.12	4	43633.39758	8.698778498	3.3525	613.5075	3	62772.59745	225.9813508	183	A	D	23	4.9297	52.369897
3.631E+14	1905	23886.59741	31848.79655	0.15	4	98642.62936	9.698778498	3.048923679	466.4853229	8	122529.2268	441.1052164	153	B	H	77	4.897896	52.364539
3.631E+14	1905	19452.95724	32421.5954	0.12	4	44348.69918	8.698778498	3.3525	623.565	3	63801.65642	229.6859631	186	A+++	D	72	4.88453	52.379321
3.631E+14	1932	19557.54303	32595.90505	0.12	4	44587.13305	8.698778498	3.3525	626.9175	3	64144.67608	230.9208339	187	A	D	34	4.883662	52.370465
3.631E+14	1720	15294.02069	20392.02759	0.15	4	76077.32199	9.698778498	3.048923679	359.7729941	8	91371.34268	328.9368336	118	A	H	118	4.897927	52.364431
3.631E+14	1761	13101.40515	15413.41782	0.17	4	50438.49253	10.6987785	3.050880626	576.6164384	3	63539.89768	228.7436316	189	B	K	75	4.898859	52.373117
3.631E+14	1905	14826.69307	17443.16832	0.17	4	41098.03095	10.6987785	3.050880626	469.8356164	3	55924.72402	201.3290065	154	E	K	59	4.898307	52.372584
3.631E+14	2003	9427.466139	11091.13663	0.17	4	40831.16062	10.6987785	3.050880626	466.7847358	3	50258.62676	180.9310563	153	A	K	78	4.896129	52.37298
3.631E+14	1988	9550.70099	11236.11881	0.17	4	41364.90128	10.6987785	3.050880626	472.8864971	3	50915.60227	183.2961682	155	A	K	55	4.879152	52.36801
3.631E+14	1879	23406.45	31208.6	0.15	4	88327.06028	9.698778498	3.048923679	417.702544	8	111733.5103	402.240637	137	C	H	45	4.885498	52.362609
3.631E+14	1934	17021.81386	20025.66337	0.17	4	58978.34312	10.6987785	3.050880626	674.2446184	3	76000.15698	273.6005651	221	C	K	35	4.881601	52.379929
3.631E+14	1940	19557.54303	32595.90505	0.12	4	44587.13305	8.698778498	3.3525	626.9175	3	64144.67608	230.9208339	187	A	D	53	4.886144	52.370368
3.631E+14	1990	19662.12882	32770.2147	0.12	4	44825.56692	8.698778498	3.3525	630.27	3	64487.69574	232.1557047	188	A	D	21	4.89769	52.371324
3.631E+14	1935	15308.07921	18009.50495	0.17	4	42432.3826	10.6987785	3.050880626	485.0900196	3	57740.46181	207.8656625	159	E	K	18	4.88304	52.378623
3.631E+14	1673	16375.90812	19265.77426	0.17	4	70987.50801	10.6987785	3.050880626	811.5342466	3	87363.41612	314.508298	266	B	K	266	4.884616	52.375655
3.631E+14	1905	26803.5802	31533.62376	0.17	4	61913.91676	10.6987785	3.050880626	707.8043053	3	88717.49695	319.382989	232	G	K	91	4.883526	52.375938
3.631E+14	1910	19871.3004	33118.83401	0.12	4	45302.43465	8.698778498	3.3525	636.975	3	65173.73505	234.6254462	190	A	D	84	4.882319	52.369731
3.631E+14	1904	20080.47199	33467.45331	0.12	4	45779.30238	8.698778498	3.3525	643.68	3	65859.77437	237.0951877	192	A	D	33	4.882114	52.373595
3.631E+14	1759	18351.64655	24468.86207	0.15	4	45130.61474	9.698778498	3.048923679	213.4246575	8	63482.26129	228.5361406	70	G	H	70	4.893295	52.379637
3.631E+14	1728	20185.05778	33641.76297	0.12	4	46017.73625	8.698778498	3.3525	647.0325	3	66202.79403	238.3300585	193	A+	D	117	4.893288	52.365688
3.631E+14	1839	20289.64357	33816.07262	0.12	4	46256.17012	8.698778498	3.3525	650.385	3	66545.81369	239.5649293	194	A	D	76	4.893381	52.379817
3.631E+14	1732	20394.22936	33990.38227	0.12	4	46494.60398	8.698778498	3.3525	653.7375	3	66888.83334	240.7998	195	A	D	63	4.897146	52.371339
3.631E+14	1798	15423.63103	20564.84138	0.15	4	76722.04506	9.698778498	3.048923679	362.8219178	8	92145.67609	331.7244339	119	A++	H	119	4.885412	52.363696
3.631E+14	1856	20603.40095	34339.00158	0.12	4	46971.47172	8.698778498	3.3525	660.4425	3	67574.87266	243.2695416	197	A++	D	91	4.893341	52.359613
3.631E+14	1896	20812.57253	34687.62088	0.12	4	47448.33945	8.698778498	3.3525	667.1475	3	68260.91198	245.7392831	199	A	D	19	4.88419	52.376974
3.631E+14	1976	9612.318416	11308.6099	0.17	4	41631.77161	10.6987785	3.050880626	475.9373777	3	51244.09003	184.4787241	156	A++	K	156	4.884902	52.385407
3.631E+14	1865	16991.54376	19990.05149	0.17	4	73656.21131	10.6987785	3.050880626	842.0430528	3	90647.75508	326.3319183	276	B	K	276	4.889343	52.360072
3.631E+14	1905	16116.80792	18960.9505	0.17	4	49637.88154	10.6987785	3.050880626	567.4637965	3	65754.68946	236.7168821	186	D	K	45	4.88022	52.369641
3.631E+14	1995	20917.15832	34861.93053	0.12	4	47686.77331	8.698778498	3.3525	670.5	3	68603.93164	246.9741539	200	A	D	53	4.893776	52.369384
3.631E+14	1873	21126.3299	35210.54984	0.12	4	48163.64105	8.698778498	3.3525	677.205	3	69289.97095	249.4438954	202	A	D	60	4.885068	52.362912
3.631E+14	1818	21126.3299	35210.54984	0.12	4	48163.64105	8.698778498	3.3525	677.205	3	69289.97095	249.4438954	202	A	D	110	4.900137	52.373122
3.631E+14	1880	21230.9157	35384.85949	0.12	4	48402.07491	8.698778498	3.3525	680.5575	3	69632.99061	250.6787662	203	A	D	55	4.886116	52.362413
3.631E+14	1757	21230.9157	35384.85949	0.12	4	48402.07491	8.698778498	3.3525	680.5575	3	69632.99061	250.6787662	203	A++	D	94	4.884431	52.373865
3.631E+14	1716	21335.50149	35559.16915	0.12	4	48640.50878	8.698778498	3.3525	683.91	3	69976.01027	251.913637	204	A	D	610	4.895962	52.376188
3.631E+14	2015	11029.51921	12975.90495	0.17	4	47769.78922	10.6987785	3.050880626	546.1076321	3	58799.30843	211.6775103	179	A	K	88	4.89154	52.374992
3.631E+14	1823	13026.30891	15325.06931	0.17	4	32825.05069	10.6987785	3.050880626	375.258317	3	45851.35961	165.0648946	123	F	K	123	4.894018	52.374059
3.631E+14	1933	15682.85172	20910.46897	0.15	4	78011.49119	9.698778498	3.048923679	368.9197652	8	93694.34292	337.2996345	121	A	H	53	4.899902	52.374469
3.631E+14	1862	21288.49914	28384.66552	0.15	4	63827.5837	9.698778498	3.048923679	301.8434442	8	85116.08284	306.4178982	99	E	H	34	4.886242	52.361677
3.631E+14	1737	24702.73063	32936.97418	0.15	4	110490.7825	11.6987785	2.9875	1732.75	2	135193.5132	486.6966474	580	A	L	580	4.892305	52.376181
3.631E+14	1960	21440.08728	35733.4788	0.12	4	48878.94265	8.698778498	3.3525	687.2625	3	70319.02993	253.1485077	205	A	D	70	4.886662	52.377856
3.631E+14	1861	21440.08728	35733.4788	0.12	4	48878.94265	8.698778498	3.3525	687.2625	3	70319.02993	253.1485077	205	A	D	83	4.891279	52.360242
3.631E+14	1915	21440.08728	35733.4788	0.12	4	48878.94265	8.698778498	3.3525	687.2625	3	70319.02993	253.1485077	205	A++	D	205	4.899139	52.362378
3.631E+14	2010	21544.67307	35907.78845	0.12	4	49117.37651	8.698778498	3.3525	690.615	3	70662.04958	254.3833785	206	A	D	92	4.885272	52.383845
3.631E+14	1928	21544.67307	35907.78845	0.12	4	49117.37651	8.698778498	3.3525	690.615	3	70662.04958	254.3833785	206	A	D	206	4.893083	52.380211
3.631E+14	1703	21753.84465	36256.40776	0.12	4	49594.24425	8.698778498	3.3525	697.32	3	71348.0889	256.85312	208	A	D	71	4.898205	52.371191
3.631E+14	1902	21858.43045	36430.71741	0.12	4	49832.67811	8.698778498	3.3525	700.6725	3	71691.10856	258.0879908	209	A	D	97	4.884493	52.380049
3.631E+14	1745	22172.18782	36953.64637	0.12	4	50547.97971	8.698778498	3.3525	710.73	3	72720.16753	261.7926031	212	A	D	131	4.895335	52.375781
3.631E+14	1905	15308.07921	18009.50495	0.17	4	42432.3826	10.6987785	3.050880626	485.0900196	3	57740.46181	207.8656625	159	E	K	41	4.890327	52.361371
3.631E+14	1934	22485.94519	37476.57532	0.12	4	51263.28131	8.698778498	3.3525	720.7875	3	73749.22651	265.4972154	215	A+	D	50	4.880335	52.369867
3.631E+14	2004	18222.81505	21438.60594	0.17	4	78993.61793	10.6987785	3.050880626	903.0606654	3	97216.43298	349.9791587	296	B	K	64	4.91246	52.36591
3.631E+14	1718	25159.13534	33545.51379	0.15	4	75432.59892	9.698778498	3.048923679	356.7240705	8	100591.7343	362.1302434	117	E	H	47	4.897205	52.371322
3.631E+14	1986	22485.94519	37476.57532	0.12	4	51263.28131	8.698778498	3.3525	720.7875	3	73749.22651	265.4972154	215	A	D	215	4.891797	52.367785
3.631E+14	1880	17367.78621	23157.04828	0.15	4	86392.89107	9.698778498	3.048923679	408.555773	8	103760.6773	373.5384382	134	A	H	40	4.882097	52.36991
3.631E+14	1871	22590.53099	37650.88498	0.12	4	51501.71518	8.698778498	3.3525	724.14	3	74092.24617	266.7320862	216	A	D	58	4.90366	52.363736
3.631E+14	1885	13132.21386	15449.66337	0.17	4	33091.92103	10.6987785	3.050880626	378.3091977	3	46224.13489	166.4068856	124	F	K	17	4.883885	52.380586
3.631E+14	1785	24198.84052	32265.12069	0.15	4	99932.0755	9.698778498	3.048923679	472.5831703	8	124130.916	446.8712976	155	B	H	46	4.897074	52.373873
3.631E+14	1910	11214.37149	13193.37822	0.17	4	48570.40021	10.6987785	3.050880626	555.260274	3	59784.7717	215.2251781	182	A++	K	44	4.877017	52.37112
3.631E+14	2007	22695.11678	37825.19463	0.12	4	51740.14905	8.698778498	3.3525	727.4925	3	74435.26582	267.966957	217	A	D	70	4.881526	52.377484
3.631E+14	1935	16367.12871	19255.44554	0.17	4	45367.95624	10.6987785	3.050880626	518.6497065	3	61735.08496	222.2463058	170	E	K	34	4.899146	52.363061
3.631E+14	1747	17156.60198	20184.23762	0.17	4	52840.32551	10.6987785	3.050880626	604.074364	3	69996.92749	251.988939	198	D	K	46	4.899167	52.366458
3.631E+14	1692	150598.4731	42783.65714	0.88	3	48640.50878	8.698778498	3.3525	683.91	3	199238.9819	717.2603349	795	B	U	204	4.89973	52.372689
3.631E+14	1905	22695.11678	37825.19463	0.12	4	51740.14905	8.698778498	3.3525	727.4925	3	74435.26582	267.966957	217	A	D	76	4.898781	52.362835
3.631E+14	1779	22904.28836	38173.81394	0.12	4	52217.01678	8.698778498	3.3525	734.1975	3	75121.30514	270.4366985	219	A	D	29	4.892361	52.363302
3.631E+14	1733	23008.87415	38348.12359	0.12	4	52455.45065	8.698778498	3.3525	737.55	3	75464.3248	271.6715693	220	A	D	69	4.897987	52.368287
3.631E+14	1859	18404.66897	24539.55862	0.15	4	91550.67561	9.698778498	3.048923679	432.9471624	8	109955.3446	395.8392405	142	A	H	50	4.884239	52.380444
3.631E+14	1996	25447.81293	33930.41724	0.15	4	105089.86	9.698778498	3.048923679	496.9745597	8	130537.673	469.9356227	163	B	H	53	4.882169	52.376444
3.631E+14	1966	23919	31892	0.15	4	90261.22948	9.698778498	3.048923679	426.8493151	8	114180.2295	411.0488261	140	C	H	56	4.900272	52.374156
3.631E+14	1905	29975.33793	39967.11724	0.15	4	123786.829	9.698778498	3.048923679	585.3933464	8	153762.1669	553.543801	192	B	H	51	4.888184	52.382213
3.631E+14	1762	23113.45994	38522.43324	0.12	4	52693.88451	8.698778498	3.3525	740.9025	3	75807.34446	272.90644	221	A	D	71	4.898659	52.363248
3.631E+14	1905	23113.45994	38522.43324	0.12	4	52693.88451	8.698778498	3.3525	740.9025	3	75807.34446	272.90644	221	A	D	95	4.901995	52.372393
3.631E+14	1827	23218.04574	38696.74289	0.12	4	52932.31838	8.698778498	3.3525	744.255	3	76150.36412	274.1413108	222	A	D	50	4.885608	52.381465
3.631E+14	1988	23218.04574	38696.74289	0.12	4	52932.31838	8.698778498	3.3525	744.255	3	76150.36412	274.1413108	222	A	D	80	4.885793	52.37024
3.631E+14	1890	55342.62379	65108.96917	0.17	4	525899.1166	9.698778498	4	3316	6	581241.7404	2092.470265	829	G	O	829	4.884771	52.380086
3.631E+14	1707	23218.04574	38696.74289	0.12	4	52932.31838	8.698778498	3.3525	744.255	3	76150.36412	274.1413108	222	A	D	128	4.888232	52.368822
3.631E+14	1005	23322.63153	38871.05255	0.12	4	53170.75225	8.698778498	3.3525	747.6075	3	76493.38377	275.3761816	223	A	D	56	4.930224	52.370393
3.631E+14	1885	37054.09595	49405.46126	0.15	4	165736.1738	11.6987785	2.9875	2599.125	2	202790.2698	730.0449712	870	A	L	870	4.879751	52.365757
3.631E+14	1935	23636.3889	39393.9815	0.12	4	53886.05385	8.698778498	3.3525	757.665	3	77522.44275	279.0807939	226	A	D	95	4.88843	52.362989
3.631E+14	1879	35278.848	10022.4	0.88	3	12875.42879	8.698778498	3.3525	181.035	3	48154.27679	173.3553965	980	A	U	54	4.889151	52.360161
3.631E+14	1744	23636.3889	39393.9815	0.12	4	53886.05385	8.698778498	3.3525	757.665	3	77522.44275	279.0807939	226	A	D	103	4.885662	52.368892
3.631E+14	1914	23740.97469	39568.29116	0.12	4	54124.48771	8.698778498	3.3525	761.0175	3	77865.46241	280.3156647	227	A	D	91	4.882552	52.372482
3.631E+14	1713	19138.14569	25517.52759	0.15	4	47064.78394	9.698778498	3.048923679	222.5714286	8	66202.92963	238.3305467	73	G	H	73	4.884033	52.368822
3.631E+14	2005	23845.56049	39742.60081	0.12	4	54362.92158	8.698778498	3.3525	764.37	3	78208.48206	281.5505354	228	A+++	D	72	4.887423	52.370283
3.631E+14	1871	25589.20603	34118.94138	0.15	4	76722.04506	9.698778498	3.048923679	362.8219178	8	102311.2511	368.3205039	119	E	H	76	4.878429	52.374811
3.631E+14	2005	23950.14628	39916.91046	0.12	4	54601.35545	8.698778498	3.3525	767.7225	3	78551.50172	282.7854062	229	A	D	30	4.883309	52.370454
3.631E+14	1905	18838.45069	22162.88317	0.17	4	81662.32124	10.6987785	3.050880626	933.5694716	3	100500.7719	361.802779	306	B	K	25	4.876225	52.371053
3.631E+14	2007	23950.14628	39916.91046	0.12	4	54601.35545	8.698778498	3.3525	767.7225	3	78551.50172	282.7854062	229	A	D	47	4.896018	52.373797
3.631E+14	1977	17041.06931	20048.31683	0.17	4	47236.04856	10.6987785	3.050880626	540.0058708	3	64277.11787	231.3976243	177	E	K	40	4.898821	52.375247
3.631E+14	1991	24368.48944	40614.14907	0.12	4	55555.09091	8.698778498	3.3525	781.1325	3	79923.58036	287.7248893	233	A	D	35	4.887068	52.382244
3.631E+14	1833	17175.85743	20206.89109	0.17	4	59512.08378	10.6987785	3.050880626	680.3463796	3	76687.9412	276.0765883	223	C	K	51	4.884688	52.386188
3.631E+14	1900	11275.98891	13265.86931	0.17	4	48837.27055	10.6987785	3.050880626	558.3111546	3	60113.25946	216.407734	183	A	K	183	4.9214	52.371644
3.631E+14	1834	19400.31207	25867.08276	0.15	4	47709.50701	9.698778498	3.048923679	225.6203523	8	67109.81908	241.5953487	74	G	H	17	4.893533	52.376708
3.631E+14	1905	31536.55345	42048.73793	0.15	4	130234.0597	9.698778498	3.048923679	615.8825832	8	161770.6131	582.3742073	202	B	H	33	4.899817	52.372851
3.631E+14	1735	24260.7	32347.6	0.15	4	91550.67561	9.698778498	3.048923679	432.9471624	8	115811.3756	416.9209522	142	C	H	32	4.898411	52.375128
3.631E+14	1868	24473.07524	40788.45873	0.12	4	55793.52478	8.698778498	3.3525	784.485	3	80266.60001	288.95976	234	A	D	53	4.884661	52.376841
3.631E+14	1757	24577.66103	40962.76838	0.12	4	56031.95864	8.698778498	3.3525	787.8375	3	80609.61967	290.1946308	235	A	D	89	4.896921	52.371761
3.631E+14	1994	17560.96634	20659.9604	0.17	4	60846.43543	10.6987785	3.050880626	695.6007828	3	78407.40177	282.2666464	228	C	K	57	4.897755	52.374748
3.631E+14	1750	26879.4181	35839.22414	0.15	4	80590.38346	9.698778498	3.048923679	381.1154599	8	107469.8016	386.8912856	125	E	H	29	4.891442	52.366687
3.631E+14	1757	33253.89052	44338.52069	0.15	4	137326.0134	9.698778498	3.048923679	649.4207436	8	170579.9039	614.0876542	213	B	H	89	4.900917	52.375651
3.631E+14	1709	24773.25	33031	0.15	4	93484.84482	9.698778498	3.048923679	442.0939335	8	118258.0948	425.7291413	145	C	H	79	4.888262	52.368741
3.631E+14	1705	24577.66103	40962.76838	0.12	4	56031.95864	8.698778498	3.3525	787.8375	3	80609.61967	290.1946308	235	A	D	235	4.885741	52.365728
3.631E+14	1933	11275.98891	13265.86931	0.17	4	48837.27055	10.6987785	3.050880626	558.3111546	3	60113.25946	216.407734	183	A	K	45	4.908563	52.370631
3.631E+14	2005	25100.58999	41834.31664	0.12	4	57224.12798	8.698778498	3.3525	804.6	3	82324.71796	296.3689847	240	A	D	40	4.883177	52.370472
3.631E+14	1905	25100.58999	41834.31664	0.12	4	57224.12798	8.698778498	3.3525	804.6	3	82324.71796	296.3689847	240	A	D	87	4.889882	52.372271
3.631E+14	1743	25100.58999	41834.31664	0.12	4	57224.12798	8.698778498	3.3525	804.6	3	82324.71796	296.3689847	240	A	D	96	4.883519	52.36882
3.631E+14	1812	19830.38276	26440.51034	0.15	4	98642.62936	9.698778498	3.048923679	466.4853229	8	118473.0121	426.5028436	153	A	H	43	4.892967	52.380031
3.631E+14	1938	25309.76157	42182.93595	0.12	4	57700.99571	8.698778498	3.3525	811.305	3	83010.75728	298.8387262	242	A	D	136	4.887373	52.382479
3.631E+14	1670	27150.17822	31941.38614	0.17	4	62714.52775	10.6987785	3.050880626	716.9569472	3	89864.70597	323.5129415	235	G	K	40	4.892013	52.365512
3.631E+14	1837	11768.92832	13845.79802	0.17	4	50972.23319	10.6987785	3.050880626	582.7181996	3	62741.16151	225.8681814	191	A	K	53	4.884702	52.386233
3.631E+14	1759	20219.21379	26958.95172	0.15	4	100576.7986	9.698778498	3.048923679	475.6320939	8	120796.0124	434.8656445	156	A	H	96	4.890647	52.369497
3.631E+14	1905	25414.34736	42357.2456	0.12	4	57939.42958	8.698778498	3.3525	814.6575	3	83353.77694	300.073597	243	A++	D	76	4.899249	52.361704
3.631E+14	1905	34815.10603	46420.14138	0.15	4	143773.2441	9.698778498	3.048923679	679.9099804	8	178588.3501	642.9180605	223	B	H	93	4.891283	52.359856
3.631E+14	1796	20186.81121	26915.74828	0.15	4	49643.67621	9.698778498	3.048923679	234.7671233	8	69830.48742	251.3897547	77	G	H	23	4.897279	52.372598
3.631E+14	1747	24773.25	33031	0.15	4	93484.84482	9.698778498	3.048923679	442.0939335	8	118258.0948	425.7291413	145	C	H	145	4.890403	52.366386
3.631E+14	1739	25518.93315	42531.55525	0.12	4	58177.86344	8.698778498	3.3525	818.01	3	83696.7966	301.3084677	244	A	D	84	4.898569	52.363445
3.631E+14	1789	25623.51894	42705.86491	0.12	4	58416.29731	8.698778498	3.3525	821.3625	3	84039.81625	302.5433385	245	A	D	151	4.891243	52.368699
3.631E+14	1005	25937.27632	43228.79386	0.12	4	59131.59891	8.698778498	3.3525	831.42	3	85068.87523	306.2479508	248	A	D	35	4.92983	52.370131
3.631E+14	1787	25937.27632	43228.79386	0.12	4	59131.59891	8.698778498	3.3525	831.42	3	85068.87523	306.2479508	248	A	D	133	4.884169	52.37231
3.631E+14	1863	11830.54574	13918.28911	0.17	4	51239.10352	10.6987785	3.050880626	585.7690802	3	63069.64927	227.0507374	192	A	K	34	4.881004	52.369204
3.631E+14	2008	11830.54574	13918.28911	0.17	4	51239.10352	10.6987785	3.050880626	585.7690802	3	63069.64927	227.0507374	192	A	K	45	4.886733	52.362407
3.631E+14	1905	27165.15	36220.2	0.15	4	102510.9678	9.698778498	3.048923679	484.778865	8	129676.1178	466.834024	159	C	H	63	4.885938	52.383471
3.631E+14	1721	27739.55948	36986.07931	0.15	4	83169.27573	9.698778498	3.048923679	393.3111546	8	110908.8352	399.2718068	129	E	H	59	4.890238	52.374546
3.631E+14	1897	27612.30891	32485.06931	0.17	4	63782.00907	10.6987785	3.050880626	729.1604697	3	91394.31798	329.0195447	239	G	K	239	4.907792	52.36448
3.631E+14	1882	26146.4479	43577.41317	0.12	4	59608.46664	8.698778498	3.3525	838.125	3	85754.91454	308.7176924	250	A	D	44	4.93022	52.370743
3.631E+14	1796	26146.4479	43577.41317	0.12	4	59608.46664	8.698778498	3.3525	838.125	3	85754.91454	308.7176924	250	A	D	135	4.883573	52.370465
3.631E+14	1754	28169.63017	37559.5069	0.15	4	84458.72187	9.698778498	3.048923679	399.409002	8	112628.352	405.4620674	131	E	H	0	4.886645	52.378009
3.631E+14	1976	12323.48515	14498.21782	0.17	4	53374.06617	10.6987785	3.050880626	610.1761252	3	65697.55132	236.5111847	200	A	K	200	4.884655	52.385218
3.631E+14	1983	21244.83396	35408.05659	0.12	4	60085.33438	8.698778498	3.3525	844.83	3	81330.16833	292.788606	252	A	D	35	4.899664	52.370685
3.631E+14	1882	21329.13885	35548.56476	0.12	4	60323.76824	8.698778498	3.3525	848.1825	3	81652.9071	293.9504655	253	A	D	47	4.930278	52.370771
3.631E+14	2003	18023.09703	21203.64356	0.17	4	62447.65742	10.6987785	3.050880626	713.9060665	3	80470.75445	289.694716	234	C	K	78	4.896011	52.373033
3.631E+14	1882	21329.13885	35548.56476	0.12	4	60323.76824	8.698778498	3.3525	848.1825	3	81652.9071	293.9504655	253	A	D	47	4.930191	52.370716
3.631E+14	1005	21329.13885	35548.56476	0.12	4	60323.76824	8.698778498	3.3525	848.1825	3	81652.9071	293.9504655	253	A	D	87	4.929523	52.369995
3.631E+14	1928	21413.44375	35689.07292	0.12	4	60562.20211	8.698778498	3.3525	851.535	3	81975.64586	295.1123251	254	A	D	37	4.881866	52.377261
3.631E+14	1882	21413.44375	35689.07292	0.12	4	60562.20211	8.698778498	3.3525	851.535	3	81975.64586	295.1123251	254	A	D	40	4.930541	52.370933
3.631E+14	1892	19146.26851	22525.02178	0.17	4	82996.67289	10.6987785	3.050880626	948.8238748	3	102142.9414	367.7145891	311	B	K	64	4.879785	52.378214
3.631E+14	1888	38631.02457	51508.03276	0.15	4	97346.18945	11.6987785	2.9875	1526.6125	2	135977.214	489.5179705	511	F	L	511	4.879864	52.36484
3.631E+14	1005	46.28571429	61.71428571	0.15	4	190.5013492	11.6987785	2.9875	2.9875	2	236.7870635	0.852433429	1	D	L	808	4.896986	52.369892
3.631E+14	1005	3188.842105	4251.789474	0.15	4	9715.56881	11.6987785	2.9875	152.3625	2	12904.41092	46.4558793	51	G	L	51	4.911283	52.366157
3.631E+14	1630	12323.48515	14498.21782	0.17	4	53374.06617	10.6987785	3.050880626	610.1761252	3	65697.55132	236.5111847	200	A	K	32	4.885938	52.378222
3.631E+14	1808	21413.44375	35689.07292	0.12	4	60562.20211	8.698778498	3.3525	851.535	3	81975.64586	295.1123251	254	A	D	55	4.896009	52.375864
